idEmpresa;contrato;Descripcion;Sexo;SalarioActual;CodigoCiudad;Ciudad;CodigoDepartamento;Departamento
180;24735;AYUDANTE DE CONSTRUCCION;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;29123;AYUDANTE DE CONSTRUCCION;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;23593;AYUDANTE DE CONSTRUCCION;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24191;AYUDANTE DE CONSTRUCCION;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24111;AYUDANTE DE CONSTRUCCION;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24045;OFICIAL DE SILVICULTURA;M;1921000;11001;Bogotá, D.C.;11;Bogotá D.C.
1;367;GERENTE;F;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
6;9;Piloto;M;3000000;11001;Bogotá, D.C.;11;Bogotá D.C.
6;12;Escribano;M;2800000;11001;Bogotá, D.C.;11;Bogotá D.C.
7;15;Asesor Comercial;F;3400000;11001;Bogotá, D.C.;11;Bogotá D.C.
7;1263;Servicios Generales;F;1350000;11001;Bogotá, D.C.;11;Bogotá D.C.
7;29;Coordinadora Administrativa y Tesorería;F;2173600;11001;Bogotá, D.C.;11;Bogotá D.C.
9;702;DIRECTOR DE DISEÑO;F;16787000;11001;Bogotá, D.C.;11;Bogotá D.C.
10;1990;Ayudante de Obra;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;23570;BRIGADISTA SOSTENIBILIDAD;F;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;29853;BRIGADISTA SOSTENIBILIDAD;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24572;BRIGADISTA SOSTENIBILIDAD;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24048;BRIGADISTA SOSTENIBILIDAD;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24403;BRIGADISTA SOSTENIBILIDAD;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;25150;BRIGADISTA SOSTENIBILIDAD;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;28837;BRIGADISTA SOSTENIBILIDAD;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;28811;BRIGADISTA SOSTENIBILIDAD;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;30669;BRIGADISTA SOSTENIBILIDAD;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;31625;BRIGADISTA SOSTENIBILIDAD;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24294;CADENERO I;F;2711000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;23716;CADENERO II;M;1452000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24443;AYUDANTE DE CONSTRUCCION;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24108;CONDUCTOR ADMINISTRACION;M;3677000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;23965;CONDUCTOR DE DOBLETROQUE;M;1933000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;23633;CONDUCTOR DE DOBLETROQUE;M;1933000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;23882;CONDUCTOR DE DOBLETROQUE;M;1933000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24174;CONDUCTOR DE DOBLETROQUE;M;1933000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24211;CONDUCTOR DE DOBLETROQUE;M;1933000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;29441;CONDUCTOR DE DOBLETROQUE;M;1933000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24526;CONDUCTOR DE DOBLETROQUE;M;1933000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24171;CONDUCTOR DE DOBLETROQUE;M;1933000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;23756;CONDUCTOR DE DOBLETROQUE;M;1933000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24008;CONDUCTOR DE DOBLETROQUE;M;1933000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24025;CONDUCTOR DE DOBLETROQUE;M;1933000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;23842;CONDUCTOR DE DOBLETROQUE;M;1933000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24463;CONDUCTOR DE DOBLETROQUE;M;1933000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24363;CONDUCTOR DE DOBLETROQUE;M;1933000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24380;CONDUCTOR DE DOBLETROQUE;M;1933000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24549;CONDUCTOR DE DOBLETROQUE;M;1933000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;23613;COORDINADOR DE DISEÑOS III;F;3300000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;23673;COORDINADOR DE CALIDAD DE VIDA;F;7212000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24297;COORDINADOR NACIONAL DE SUBCONTRATOS ;M;6512000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;30437;DIBUJANTE - PROYECTOS;M;2200000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24343;DIRECTOR DE CALIDAD;M;15080000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24738;DIRECTOR DE OBRA;M;22188000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;32910;INGENIERO DE PRESUPUESTOS (CONSTRUCCIONES) III;M;5245000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24652;INSPECTOR MASST II;F;2971000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;23885;INSPECTOR MASST I;M;4920000;11001;Bogotá, D.C.;11;Bogotá D.C.
180;24692;INSPECTOR MASST I;F;4920000;11001;Bogotá, D.C.;11;Bogotá D.C.
51;2142;INGENIERO TIC;M;4298600;11001;Bogotá, D.C.;11;Bogotá D.C.
43;13068;Soldador;M;2000000;11001;Bogotá, D.C.;11;Bogotá D.C.
43;1475;Gerente ;M;15080000;11001;Bogotá, D.C.;11;Bogotá D.C.
51;2099;ABOGADO DE CONTRATACION;M;9049600;11001;Bogotá, D.C.;11;Bogotá D.C.
43;21206;Ayudante de Pilotaje ;M;1250000;11001;Bogotá, D.C.;11;Bogotá D.C.
44;21392;Promotor Sala de Ventas;F;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
44;30400;Residente de Control;F;2718200;11001;Bogotá, D.C.;11;Bogotá D.C.
49;1661;INGENIERO AUXILIAR;F;2900000;11001;Bogotá, D.C.;11;Bogotá D.C.
49;2225;INGENIERO AUXILIAR;F;2900000;11001;Bogotá, D.C.;11;Bogotá D.C.
49;6573;ABOGADO PREDIAL;F;5000000;11001;Bogotá, D.C.;11;Bogotá D.C.
49;6287;COMUNICADORA SOCIAL ;M;6000000;11001;Bogotá, D.C.;11;Bogotá D.C.
49;1664;INGENIERO AUXILIAR AMBIENTAL;M;2036160;11001;Bogotá, D.C.;11;Bogotá D.C.
49;2872;RESIDENTE SOCIAL ;F;4500000;11001;Bogotá, D.C.;11;Bogotá D.C.
49;3576;RADIO OPERADOR;F;1696800;11001;Bogotá, D.C.;11;Bogotá D.C.
49;3579;RADIO OPERADOR;F;1500000;11001;Bogotá, D.C.;11;Bogotá D.C.
49;23553;RADIO OPERADOR;F;1696800;11001;Bogotá, D.C.;11;Bogotá D.C.
49;6284;OPERADOR GRUA PLATAFORMA ;M;1809920;11001;Bogotá, D.C.;11;Bogotá D.C.
49;30426;OPERADOR GRUA PLATAFORMA ;M;1809920;11001;Bogotá, D.C.;11;Bogotá D.C.
49;6241;AYUDANTE DE OBRA ;M;1000000;11001;Bogotá, D.C.;11;Bogotá D.C.
49;6244;AYUDANTE DE OBRA ;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
49;25531;COORDINADOR ADPRO;M;4000000;11001;Bogotá, D.C.;11;Bogotá D.C.
55;2603;INGENIERO RESIDENTE;M;11456000;11001;Bogotá, D.C.;11;Bogotá D.C.
82;3181;CONTADOR PROYECTOS;M;3964400;11001;Bogotá, D.C.;11;Bogotá D.C.
82;3201;ASISTENTE COMERCIAL TRAMITES;F;1650000;11001;Bogotá, D.C.;11;Bogotá D.C.
82;3184;ASESOR COMERCIAL;M;1174480;11001;Bogotá, D.C.;11;Bogotá D.C.
82;3221;SERVICIOS GENERALES;F;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
82;13134;SERVICIOS GENERALES;F;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
82;3247;DIRECTOR DE OBRAS;M;15080000;11001;Bogotá, D.C.;11;Bogotá D.C.
82;20227;OFICIAL;M;2100000;11001;Bogotá, D.C.;11;Bogotá D.C.
82;22457;OFICIAL;M;1700028;11001;Bogotá, D.C.;11;Bogotá D.C.
82;22683;OFICIAL;M;1445840;11001;Bogotá, D.C.;11;Bogotá D.C.
82;22992;OFICIAL;M;1445840;11001;Bogotá, D.C.;11;Bogotá D.C.
82;30234;AYUDANTE DE OBRA;F;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
82;3244;AYUDANTE DE OBRA;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
82;3267;AYUDANTE DE OBRA;F;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
82;3161;DIRECTOR DE CONTABILIDAD;F;6939820;11001;Bogotá, D.C.;11;Bogotá D.C.
82;3227;INSPECTOR SST;M;1982200;11001;Bogotá, D.C.;11;Bogotá D.C.
82;22497;INSPECTOR SST;M;2000000;11001;Bogotá, D.C.;11;Bogotá D.C.
82;12009;PROMOTOR DE VENTAS;M;13750;11001;Bogotá, D.C.;11;Bogotá D.C.
82;3224;COORDIANDOR BIM TECNICO;F;4400000;11001;Bogotá, D.C.;11;Bogotá D.C.
82;3164;GERENTE COMERCIAL;F;6081856;11001;Bogotá, D.C.;11;Bogotá D.C.
82;3264;ASESOR COMERCIAL PROYECTOS;M;1540000;11001;Bogotá, D.C.;11;Bogotá D.C.
82;22686;OPERADOR DE MAQUINARIA;M;2448600;11001;Bogotá, D.C.;11;Bogotá D.C.
82;3207;CONTADOR JUNIOR;F;3000000;11001;Bogotá, D.C.;11;Bogotá D.C.
82;29842;AUXILIAR CONTABLE;M;2000000;11001;Bogotá, D.C.;11;Bogotá D.C.
82;17482;RESIDENTE DE PRESUPUESTO Y CONTROL;M;3500000;11001;Bogotá, D.C.;11;Bogotá D.C.
82;3204;ASISTENTE CONTRATACIONES Y LICITACIONES ;F;2350000;11001;Bogotá, D.C.;11;Bogotá D.C.
68;2952;Coordinador de Proyectos;F;5660000;11001;Bogotá, D.C.;11;Bogotá D.C.
68;17021;Asesor Comercial Call Center;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
88;3450;ASISTENTE JURÍDICO;F;1300000;11001;Bogotá, D.C.;11;Bogotá D.C.
88;12942;ASISTENTE CONTABLE Y ADMINISTRATIVO;M;1800000;11001;Bogotá, D.C.;11;Bogotá D.C.
89;3513;COORDINADOR DE PROGRAMACION Y PRESUPUESTO;F;8000000;11001;Bogotá, D.C.;11;Bogotá D.C.
89;6301;COORDINADOR SOCIAL Y DE COMUNICACIONES;M;7000000;11001;Bogotá, D.C.;11;Bogotá D.C.
89;30463;COORDINADOR DE ESTUDIOS Y DISEÑOS;F;9000000;11001;Bogotá, D.C.;11;Bogotá D.C.
89;33569;CONDUCTOR;M;1500000;11001;Bogotá, D.C.;11;Bogotá D.C.
89;25159;COORDINADOR DE REDES;M;7000000;11001;Bogotá, D.C.;11;Bogotá D.C.
89;29490;DIRECTOR FINANCIERO;M;23500000;11001;Bogotá, D.C.;11;Bogotá D.C.
40;23370;Director de Area;F;11550000;11001;Bogotá, D.C.;11;Bogotá D.C.
40;23410;Residente Director de Obra;M;11550000;11001;Bogotá, D.C.;11;Bogotá D.C.
40;25849;Director de Compras y Contratación;F;6800000;11001;Bogotá, D.C.;11;Bogotá D.C.
40;23367;Mensajero;M;2036160;11001;Bogotá, D.C.;11;Bogotá D.C.
40;23433;Residente de Obra;M;6221600;11001;Bogotá, D.C.;11;Bogotá D.C.
40;23407;Oficial de construccion;M;1846446;11001;Bogotá, D.C.;11;Bogotá D.C.
40;23430;Ayudante de Finca;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
40;23413;Jefe de sala de ventas;F;2488640;11001;Bogotá, D.C.;11;Bogotá D.C.
40;23393;Auxiliar Administrativo;F;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
40;23390;Coordinador de Compras Junior;F;3729600;11001;Bogotá, D.C.;11;Bogotá D.C.
41;2222;Asesor Comercial ;M;1810000;11001;Bogotá, D.C.;11;Bogotá D.C.
41;2228;Analista Financiero;M;3107000;11001;Bogotá, D.C.;11;Bogotá D.C.
41;1561;Jefe Comercial;F;3500000;11001;Bogotá, D.C.;11;Bogotá D.C.
32;25926;CONSERJE;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
32;25680;DESPACHADOR;M;1439900;11001;Bogotá, D.C.;11;Bogotá D.C.
32;13234;AUXILIAR DE TRAFICOS;F;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
32;25763;SUPERVISOR SST;M;2500000;11001;Bogotá, D.C.;11;Bogotá D.C.
32;22102;CONSERJE;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
32;25677;OPERADOR MULTIPLE;M;2302375;11001;Bogotá, D.C.;11;Bogotá D.C.
32;22099;OPERADOR MULTIPLE;M;2302375;11001;Bogotá, D.C.;11;Bogotá D.C.
32;17502;AYUDANTE DE OBRA;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
32;33778;AYUDANTE DE OBRA;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
32;22560;CADENERO I;F;2016300;11001;Bogotá, D.C.;11;Bogotá D.C.
32;25222;CONDUCTOR DE VOLQUETA;M;1350000;11001;Bogotá, D.C.;11;Bogotá D.C.
31;36377;ANALISTA CONTABLE;F;2300000;11001;Bogotá, D.C.;11;Bogotá D.C.
31;7864;SUBDIRECTOR DE PROYECTO;M;11600000;11001;Bogotá, D.C.;11;Bogotá D.C.
31;7867;COORDINADOR DE CONTABILIDAD;F;6000000;11001;Bogotá, D.C.;11;Bogotá D.C.
227;30689;Director Técnico;M;12000000;11001;Bogotá, D.C.;11;Bogotá D.C.
227;27918;Analista Administrativo de Obra;F;2828000;11001;Bogotá, D.C.;11;Bogotá D.C.
227;27735;Profesional Técnico;M;4524800;11001;Bogotá, D.C.;11;Bogotá D.C.
227;33915;Técnico de Obra;M;1770600;11001;Bogotá, D.C.;11;Bogotá D.C.
227;27981;Maestro Segundo;M;2326100;11001;Bogotá, D.C.;11;Bogotá D.C.
227;27666;Auxiliar Administrativo;F;1729000;11001;Bogotá, D.C.;11;Bogotá D.C.
227;30165;Informador Fines de Semana;M;5149;11001;Bogotá, D.C.;11;Bogotá D.C.
227;29292;Informador Fines de Semana;F;5149;11001;Bogotá, D.C.;11;Bogotá D.C.
227;29295;Informador Fines de Semana;F;5149;11001;Bogotá, D.C.;11;Bogotá D.C.
227;27526;Analista de Trámites y cartera;F;2500000;11001;Bogotá, D.C.;11;Bogotá D.C.
227;27503;Analista de Trámites y cartera;F;3167400;11001;Bogotá, D.C.;11;Bogotá D.C.
229;33079;RESIDENTE TECNICO;F;3959000;11001;Bogotá, D.C.;11;Bogotá D.C.
229;33082;RESIDENTE TECNICO;M;3620000;11001;Bogotá, D.C.;11;Bogotá D.C.
229;33125;COORDINADOR DE PROYECTOS;F;4524000;11001;Bogotá, D.C.;11;Bogotá D.C.
229;32993;RESIDENTE;F;5534000;11001;Bogotá, D.C.;11;Bogotá D.C.
229;33019;COORDINADOR DE CONTABILIDAD;F;4298000;11001;Bogotá, D.C.;11;Bogotá D.C.
229;33062;ANALISTA DE TRAMITES Y CARTERA;F;2621000;11001;Bogotá, D.C.;11;Bogotá D.C.
229;33042;GERENTE UNIDAD DE NEGOCIO DESARROLLO;M;28275000;11001;Bogotá, D.C.;11;Bogotá D.C.
229;33076;COORDINADOR DE DISEÑO;M;4480000;11001;Bogotá, D.C.;11;Bogotá D.C.
229;33102;ANALISTA JURIDICO;F;3054000;11001;Bogotá, D.C.;11;Bogotá D.C.
229;33099;RESIDENTE ADMINISTRATIVO;M;3250000;11001;Bogotá, D.C.;11;Bogotá D.C.
234;34304;MAESTRO DE OBRA;M;4600000;11001;Bogotá, D.C.;11;Bogotá D.C.
234;34310;AYUDANTE DE OBRA;M;1200000;11001;Bogotá, D.C.;11;Bogotá D.C.
234;34307;RESIDENTE SST;F;1900000;11001;Bogotá, D.C.;11;Bogotá D.C.
229;33039;MENSAJERO;M;1670000;11001;Bogotá, D.C.;11;Bogotá D.C.
229;33016;ASESOR COMERCIAL;F;1591000;11001;Bogotá, D.C.;11;Bogotá D.C.
229;32996;GERENTE CONTROL DE COSTOS;F;15322000;11001;Bogotá, D.C.;11;Bogotá D.C.
229;33036;OFICIAL DE OBRA;M;1591000;11001;Bogotá, D.C.;11;Bogotá D.C.
229;32999;AUXILIAR DE OBRA;F;1210000;11001;Bogotá, D.C.;11;Bogotá D.C.
227;27832;Profesional de Proyectos;M;3580200;11001;Bogotá, D.C.;11;Bogotá D.C.
240;32684;AUXILIAR DE COMPRAS;F;2200000;11001;Bogotá, D.C.;11;Bogotá D.C.
229;33119;COORDINADOR DE POSVENTAS;M;3780000;11001;Bogotá, D.C.;11;Bogotá D.C.
229;33059;ANALISTA DE MERCADEO Y COMUNICACIONES;F;2621000;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29687;GERENTE GENERAL;M;37205916;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29813;DIRECTOR DE OBRA;F;9119972;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29770;COORDINADOR COMERCIAL;F;5609670;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29684;MENSAJERO;M;1485570;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29767;GERENTE COMERCIAL;F;11033000;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29733;SERVICIOS GENERALES;F;1375528;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29790;LABORATORISTA;M;1359272;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29730;ASESOR LIDER;F;2060791;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29750;COORDINADOR CONTABLE DE PROYECTOS Y FIDEICOMISOS;M;4842526;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29727;COORD. DE COMPRAS Y CONTROL DE COSTOS;F;7904054;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29707;AYUDANTE LLAVERO (A);F;1359272;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29690;AUXILIAR HIDROSANITARIO;F;1963254;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29753;ANALISTA DE SERVICIO AL CLIENTE;F;3097200;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29773;COORD. SERVICIO AL CLIENTE Y POSTCONTRUCCION;F;6584754;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29747;OFICIAL DE POSTCONSTRUCCION ;F;1963254;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29810;OFICIAL DE OBRA ;M;1963254;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29793;INSPECTOR ELECTRICO;M;2329644;11001;Bogotá, D.C.;11;Bogotá D.C.
231;29710;AUXILIAR SAC Y POSCONSTRUCCIÓN;F;2160829;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28708;Supervisor Sandblasting;M;4066740;11001;Bogotá, D.C.;11;Bogotá D.C.
224;28041;Ayudante de Obra;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
224;28021;Técnico en captura y digitalización ;M;3500000;11001;Bogotá, D.C.;11;Bogotá D.C.
226;28416;Auxiliar Contable;M;1350000;11001;Bogotá, D.C.;11;Bogotá D.C.
226;28419;Supervisor de Obra;M;1400000;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28505;Profesional ambiental;F;4066740;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28588;Inspector de materiales;M;2681100;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28442;Analista ADPRO -ERP;M;3032850;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28608;Auxiliar de ingenieria;M;1966140;11001;Bogotá, D.C.;11;Bogotá D.C.
222;33789;Auxiliar de abastecimiento;M;1444500;11001;Bogotá, D.C.;11;Bogotá D.C.
222;30274;Auxiliar de abastecimiento;F;1819000;11001;Bogotá, D.C.;11;Bogotá D.C.
227;27835;Maestro de Obra;M;3771000;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28519;NIVEL B.3. Rescatista/Socorrista - Conductor de Ambulancia;M;2594820;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28525;NIVEL B.4. Ayudante técnico Soldadura;M;2724600;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28665;NIVEL C.5. Esmerilador;M;2860980;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28734;NIVEL C.5. Aislador térmico;M;2860980;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28668;NIVEL C.5. Aislador térmico;M;2860980;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28651;NIVEL C.6. Oficial de Obra civil;M;3004170;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28671;NIVEL D.7. Andamiero;M;3202680;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28565;NIVEL B.4. Ayudante técnico Soldadura;M;2724600;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28685;NIVEL B.4. Ayudante de Pintura;M;2724600;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28688;NIVEL B.4. Aparejador de carga grúa de hasta 30 toneladas;M;2724600;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28605;NIVEL B.4. Aparejador de carga grúa de hasta 30 toneladas;M;2724600;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28522;NIVEL D.9. Soldador I;M;3634380;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28751;NIVEL D.9. Operador Retro-Excavadora de Oruga;M;3634380;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28691;NIVEL D.9. Operador Retro-Excavadora de Oruga;M;3634380;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28462;Auxiliar Contable;M;1444500;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28542;NIVEL D.9. Operador Retro-Excavadora de Oruga;M;3634380;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28645;NIVEL E.11. Pailero 1A;M;4066740;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28754;NIVEL E.11. Soldador 1A;M;5646718;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28648;NIVEL E.11. Soldador 1A;M;5646718;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28585;NIVEL E.11. Soldador 1A;M;5646718;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28625;NIVEL E.11. Soldador 1A;M;5646718;11001;Bogotá, D.C.;11;Bogotá D.C.
212;25439;GERENTE DE CONSTRUCCIÓN ;M;10200000;11001;Bogotá, D.C.;11;Bogotá D.C.
212;30357;GERENTE JURIDICO;M;9000000;11001;Bogotá, D.C.;11;Bogotá D.C.
212;25485;ANALISTA DE  NOMINÁ Y SEGURIDAD SOCIAL ;F;1900000;11001;Bogotá, D.C.;11;Bogotá D.C.
213;25651;AYUDANTE DE OBRA - BOAL;F;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
213;30128;AYUDANTE DE OBRA - BOAL;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
213;25668;AYUDANTE DE OBRA;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
213;25654;AYUDANTE DE TRAFICO;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
213;25631;AYUDANTE DE TRAFICO;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
213;25648;AYUDANTE DE TRAFICO;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
213;29335;AYUDANTE DE TRAFICO;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
213;30125;AYUDANTE DE TRAFICO;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
213;26318;AUXILIAR DE INGENIERIA;M;2190000;11001;Bogotá, D.C.;11;Bogotá D.C.
213;25605;AUXILIAR DE INGENIERIA;M;2190000;11001;Bogotá, D.C.;11;Bogotá D.C.
213;25611;INSPECTOR SST AMBIENTAL;M;4000000;11001;Bogotá, D.C.;11;Bogotá D.C.
213;25674;RESIDENTE DE TRANSITO Y TRANSPORTE;M;5500000;11001;Bogotá, D.C.;11;Bogotá D.C.
213;25628;RESIDENTE DE OBRA;F;5500000;11001;Bogotá, D.C.;11;Bogotá D.C.
213;25671;ESPECIALISTA EN GEOTECNIA;M;6000000;11001;Bogotá, D.C.;11;Bogotá D.C.
214;30480;Auxiliar de Ingenieria;M;2200000;11001;Bogotá, D.C.;11;Bogotá D.C.
212;25419;CONDUCTOR TIPO I (CAMIONETA, CAMION Y BUSETA);M;1500000;11001;Bogotá, D.C.;11;Bogotá D.C.
191;32272;Asesor Comercial Senior;F;2000000;11001;Bogotá, D.C.;11;Bogotá D.C.
212;25442;RESIDENTE DE CALIDAD;M;5500000;11001;Bogotá, D.C.;11;Bogotá D.C.
212;25445;AUXILIAR IT;M;1400000;11001;Bogotá, D.C.;11;Bogotá D.C.
212;29143;AUXILIAR CONTABLE;F;1400000;11001;Bogotá, D.C.;11;Bogotá D.C.
212;25425;ADMINISTRADOR DE OBRA;M;2500000;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28545;Topografo;M;4066740;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28422;Director de Obra;M;3276900;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28874;Auxiliar de Ingeniería;M;1819000;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28482;Director de Proyecto;M;8881000;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28562;Oficial de Obra;M;1500000;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28877;BIM Modeler;F;1819000;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28748;NIVEL A.1. Obrero;F;2320200;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28728;NIVEL A.1. Obrero;M;2320200;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28582;NIVEL A.1. Obrero;M;2320200;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28628;NIVEL A.1. Obrero;M;2320200;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28731;NIVEL A.2. Obrero más de 1 de experiencia;M;2436210;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28711;NIVEL A.2. Obrero más de 1 de experiencia;M;2436210;11001;Bogotá, D.C.;11;Bogotá D.C.
222;28602;NIVEL A.2. Obrero más de 1 de experiencia;F;2436210;11001;Bogotá, D.C.;11;Bogotá D.C.
96;5992;Auxiliar de Servicios Generales;F;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
96;5995;Representante Legal;M;1160000;11001;Bogotá, D.C.;11;Bogotá D.C.
96;6012;Asistente Talento Humano;F;1500000;11001;Bogotá, D.C.;11;Bogotá D.C.
51;2145;TESORERO;F;3600000;11001;Bogotá, D.C.;11;Bogotá D.C.
104;3991;Residente de Obra I;M;3778200;11001;Bogotá, D.C.;11;Bogotá D.C.
104;4369;Residente de Obra I;M;4600000;11001;Bogotá, D.C.;11;Bogotá D.C.
